Truth,Model,Critic,Subject
D,D,yes,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
A,B,no,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
C,B,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
D,O=S(=O)O,no,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,B,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
D,B,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
C,3 ]. 4 ]. ): 9) ])) 1) ]. 1) )) 1 ]. 5) 2 ]. 1) ].) ]) 1). ]. 1) 1) ))) 1) 1) ]. 1) 3) 0) )) ]. 2) 2) 1) 0 ]. )) 1) ]. 0) 0) 1) 1) ][ the 3 ))) 3 ]. 1) 1) ��) 1 ]. 1 ][ the 3 ]. 1 2) 1)) 1 )) 2 0) 3) 1) 1) ]. 4) 3 ]. 1) 1) 1 ]. 1 ]. 1) 1) 3) 1) ]. 3 ]. 1 ): 3) 2) 1) ]) 1 1) ]. 2 ]. 1 ]. 6 ]. ]( 1) 1) ]. 1 ]. 0) 4 ]. 1 ): 2 ]. 6 1 ]. 0 1) ]. 1 3) 2 ]. 1) 1 0) 1 ]) 0 1 ]. 1 )) 1 2) 1) ]. 3 4 1 )) 1 1 3) 0) ]. 2 2 1 ]. 1 1 )) 1 ): 2 3 2 3 ][ 1 )) the 1 ]. 1 )) the 1 )) 2 1) 3 1 ≥ the 4 ]. 1 1) 2 ]. 3 1 1 ]. 1 1) 2 1 ]. 4 3 2 2 0 1 1 1 4 1 2 3) 1 1 1 3 ]. 2 1 3 1 )) 1 util 2 ]. 1 1 3 1) ]. 1 1 2 1 2 1 2 1 3 ]. 1 1 1 4 )) 2 5 2 1 0 3 2 3 1 1  the 0 2 1 5 2 2 ]. 1 ]. 1 3 3 1 0 1 ]. 3 2 ]. 1  utilization 1 2 1 1 2 1 ]. 2 1 ]. ]. 1 1 ]. 2  the 2 1 ^\ util util 1 3 util 2 2 1 the 2 2 1 ]. 1 2 �� 1 2 2 ]. util 1 1 2 2 3 1 4 2 2 ^\ ]. 1 Util util 2 2  the 1 utils the 2 ]. 2 1 util 2 3 1 util 1 ][ 1 ]. 4 util 2  the 1 1 util 1 0 4 1 5 1 util 1 5 2 util 1 3 �cell 2 2 2 util 1 1 2 9 1 2 3 2 ]. 1  the 3 util 2  the 2 1 util 8 1  util utilist 1  utilist  ( the 1 (util util util 1) > 2 1  the  Util 1 ( the 1  utilities were  Utiling  the  utilized  the  (  the util  (  the util  Utils) utils util 1  the ular util 2  the  Utils) util  utilaryutil  the 2  traverse  util 1 utils 2 1  utils >  utilityutil  the util  ( 1  the Util 3  Util  util  prima util 7 util 3 util 1  ( the  Utilal util  the util  ( the  (  the  utilian util util utilization ( util util  Util) Util  Util  Util,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
A,B,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
B,C,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
D,B,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,B,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
D,B,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
B,C,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
B,B,yes,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
C,C,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
B,C,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
B,C,no,Retrosynthesis_benchmark
D,B,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
C,A,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,C,no,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
D,A,no,Retrosynthesis_benchmark
D,C,no,Retrosynthesis_benchmark
B,D,no,Retrosynthesis_benchmark
D,D,yes,Retrosynthesis_benchmark
A,D,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
C,D,no,Retrosynthesis_benchmark
A,A,yes,Retrosynthesis_benchmark
B,A,no,Retrosynthesis_benchmark
